created_at,entry_id,0.3um/dl,0.5um/dl,1.0um/dl,2.5um/dl,5.0um/dl,10.0um/dl,PM1.0_CF_1_ug/m3,PM10_CF_1_ug/m3
2018-11-01 05:54:36 UTC,69889,1546,427.51,64.62,4.36,1.91,0.73,1.91,0.73
2018-11-01 05:55:56 UTC,69890,1615.43,449.67,52.78,4.87,0.85,0.52,0.85,0.52
2018-11-01 05:57:16 UTC,69891,1555.67,440.29,49.89,4.67,0.67,0.38,0.67,0.38
2018-11-01 05:58:36 UTC,69892,1577.94,439.94,61.3,5.36,1.77,0.28,1.77,0.28
2018-11-01 05:59:56 UTC,69893,1550.45,441.48,65.75,7.09,1.45,0.14,1.45,0.14
2018-11-01 06:01:16 UTC,69894,1635.77,468.55,65.85,5.34,2.13,1.06,2.13,1.06
2018-11-01 06:02:36 UTC,69895,1556.2,441.91,56.58,3.16,1.4,1,1.4,1
2018-11-01 06:03:56 UTC,69896,1450,414.78,59.44,5.07,2.93,1.73,2.93,1.73
2018-11-01 06:05:16 UTC,69897,1477.6,425.68,56.57,5.19,1.49,0.87,1.49,0.87
2018-11-01 06:06:36 UTC,69898,1448.6,415.02,63.38,3.98,1.2,0.2,1.2,0.2
2018-11-01 06:07:56 UTC,69899,1615.53,453.53,60,3.53,0.81,0.62,0.81,0.62
2018-11-01 06:09:16 UTC,69900,1510.47,426.02,64.62,6.84,3.04,0.78,3.04,0.78
2018-11-01 06:10:37 UTC,69901,1514.27,431.27,66.89,6.2,1.84,0.67,1.84,0.67
2018-11-01 06:11:56 UTC,69902,1643.59,454.43,61.82,6.41,2.43,0.77,2.43,0.77
2018-11-01 06:13:16 UTC,69903,1719.07,490.76,70.96,7.93,2.61,0.65,2.61,0.65
2018-11-01 06:14:36 UTC,69904,1696.73,478.76,69.98,3.73,1.49,0.6,1.49,0.6
2018-11-01 06:15:56 UTC,69905,1614.87,448.22,67.38,8.67,1.71,0.76,1.71,0.76
2018-11-01 06:17:16 UTC,69906,1758.13,500.8,79.84,8,1.56,0.29,1.56,0.29
2018-11-01 06:18:36 UTC,69907,1421.61,408.67,47.41,7.3,1.72,0.39,1.72,0.39
2018-11-01 06:19:56 UTC,69908,1509,418.91,60.2,4.56,1.62,1.31,1.62,1.31
2018-11-01 06:21:16 UTC,69909,1695,485.18,85.24,6.13,2.02,0.24,2.02,0.24
2018-11-01 06:22:36 UTC,69910,1473.73,427.24,66.89,7.07,2.8,1.51,2.8,1.51
2018-11-01 06:23:56 UTC,69911,1461.4,410.07,62.73,3.18,1.07,0.62,1.07,0.62
2018-11-01 06:25:16 UTC,69912,1239.78,346.13,48.5,4.8,1.61,0.87,1.61,0.87
2018-11-01 06:26:36 UTC,69913,1394.73,393.64,59,3.73,2.16,1.31,2.16,1.31
2018-11-01 06:27:56 UTC,69914,1397.41,389.96,59.28,3.59,0.37,0.37,0.37,0.37
2018-11-01 06:29:16 UTC,69915,1281.14,364.35,57.72,3.42,0.4,0.37,0.4,0.37
2018-11-01 06:30:36 UTC,69916,1136.43,316.62,45.26,4.43,1.53,1.28,1.53,1.28
2018-11-01 06:31:56 UTC,69917,1176.48,334.27,45.73,4.3,1.14,1.28,1.14,1.28
2018-11-01 06:33:16 UTC,69918,1200.5,322.46,38.27,3.87,1.79,0.81,1.79,0.81
2018-11-01 06:34:36 UTC,69919,1242.61,355.77,45.2,2.66,0.27,0.27,0.27,0.27
2018-11-01 06:35:56 UTC,69920,1229.19,355.15,61.69,5.46,1.4,0.27,1.4,0.27
2018-11-01 06:37:16 UTC,69921,1187.93,343.05,48.7,2.82,0.45,0.34,0.45,0.34
2018-11-01 06:38:36 UTC,69922,1150.94,325.71,38.17,3.19,0.35,0.35,0.35,0.35
2018-11-01 06:39:56 UTC,69923,1140.27,316.25,40.18,2.8,0.39,0.35,0.39,0.35
2018-11-01 06:41:16 UTC,69924,1117.94,319.15,43.79,5.17,2.06,0.65,2.06,0.65
2018-11-01 06:42:36 UTC,69925,1104,312.7,47.64,3.86,1.16,0.25,1.16,0.25
2018-11-01 06:43:56 UTC,69926,994.72,285.13,35.83,4.11,0.57,0.57,0.57,0.57
2018-11-01 06:45:16 UTC,69927,1050.07,288.3,34.89,2.59,0.82,0.57,0.82,0.57
2018-11-01 06:46:36 UTC,69928,997.69,267.37,30.62,1.33,0.06,0.57,0.06,0.57
2018-11-01 06:47:56 UTC,69929,1030.7,285.3,38.3,2.43,0.98,0.73,0.98,0.73
2018-11-01 06:49:16 UTC,69930,895.85,250.87,30.85,3.77,1.15,0.26,1.15,0.26
2018-11-01 06:50:36 UTC,69931,940.91,273.7,38.59,3.34,1.48,0.34,1.48,0.34
2018-11-01 06:51:56 UTC,69932,1024.91,276.53,36.64,2.98,1.02,1.02,1.02,1.02
2018-11-01 06:53:16 UTC,69933,1003,277.58,42.29,2.8,1.02,1.02,1.02,1.02
2018-11-01 06:54:36 UTC,69934,925.02,254.09,35.34,4.7,1.87,0.38,1.87,0.38
2018-11-01 06:55:56 UTC,69935,979.33,280.8,33.82,3.24,1.4,0.38,1.4,0.38
2018-11-01 06:57:16 UTC,69936,1075.3,303.02,46.93,3.72,1.85,0.59,1.85,0.59
2018-11-01 06:58:36 UTC,69937,990,279.68,42.3,3.05,0.84,0.25,0.84,0.25
2018-11-01 06:59:56 UTC,69938,1084.89,298.35,38.96,3.22,0.39,0.25,0.39,0.25
2018-11-01 07:01:16 UTC,69939,1063.13,299.11,45.44,3.69,0.38,0.24,0.38,0.24
2018-11-01 07:02:36 UTC,69940,1076.48,315.02,38.91,2.87,0.98,0.35,0.98,0.35
2018-11-01 07:03:56 UTC,69941,1090.4,308.53,45.42,3.18,0.24,0.35,0.24,0.35
2018-11-01 07:05:16 UTC,69942,1026.59,287.37,40.54,3.28,1.24,0.35,1.24,0.35
2018-11-01 07:06:36 UTC,69943,1020.67,285.96,36.93,5.2,2.16,0.8,2.16,0.8
2018-11-01 07:07:56 UTC,69944,947.4,280.49,40.78,5,1.27,0.8,1.27,0.8
2018-11-01 07:09:16 UTC,69945,979.07,271.67,31.87,3.64,1.42,0.76,1.42,0.76
2018-11-01 07:10:36 UTC,69946,937.73,261.31,34.29,3.6,0.33,0.33,0.33,0.33
2018-11-01 07:11:56 UTC,69947,1003.17,284.22,39.43,2.46,0.85,0.26,0.85,0.26
2018-11-01 07:13:16 UTC,69948,978.2,285.07,40.84,2.6,0.96,0.26,0.96,0.26
2018-11-01 07:14:36 UTC,69949,985.5,279.28,48.48,2.52,1.02,0.26,1.02,0.26
2018-11-01 07:15:56 UTC,69950,989.73,275.77,33.68,2.3,0.86,0.25,0.86,0.25
2018-11-01 07:17:16 UTC,69951,1032.19,287.69,36.71,4.4,1.83,0.25,1.83,0.25
2018-11-01 07:18:36 UTC,69952,1026.82,284.61,45.43,2.07,0.84,0.59,0.84,0.59
2018-11-01 07:19:56 UTC,69953,959.69,269.94,28.75,2.58,0.48,0.21,0.48,0.21
2018-11-01 07:21:16 UTC,69954,1067.52,292.82,43.73,6.84,2.84,1.3,2.84,1.3
2018-11-01 07:22:36 UTC,69955,1032.63,292.69,34.46,4.79,1.77,0.31,1.77,0.31
2018-11-01 07:23:56 UTC,69956,1047.61,293.89,30.25,2.75,0.93,0.31,0.93,0.31
2018-11-01 07:25:16 UTC,69957,1123.94,322.08,37.79,2.46,0.56,0.25,0.56,0.25
2018-11-01 07:26:36 UTC,69958,1067.11,307.75,38.89,2.8,0.55,0.25,0.55,0.25
2018-11-01 07:27:56 UTC,69959,1062.33,302.96,44.7,2.3,1.59,0.63,1.59,0.63
2018-11-01 07:29:16 UTC,69960,1032.53,302.71,36.38,2.78,1.47,0.49,1.47,0.49
2018-11-01 07:30:36 UTC,69961,1010.36,294.04,35.57,2.87,1.38,0.7,1.38,0.7
2018-11-01 07:31:56 UTC,69962,1087.8,308.82,40,3.76,0.36,0.36,0.36,0.36
2018-11-01 07:33:16 UTC,69963,965.43,275,31.32,3.87,1.36,0.81,1.36,0.81
2018-11-01 07:34:36 UTC,69964,987.6,269.76,38.64,2.47,1.07,0.8,1.07,0.8
2018-11-01 07:35:56 UTC,69965,1023.65,292.41,35.8,2.98,0.63,0.8,0.63,0.8
2018-11-01 07:37:16 UTC,69966,988.13,274.49,39.58,3.76,0.98,0.16,0.98,0.16
2018-11-01 07:38:36 UTC,69967,1028.61,286.35,27.85,3.8,1.35,0.87,1.35,0.87
2018-11-01 07:39:56 UTC,69968,1046.53,303.2,32.62,3.09,1.16,0.91,1.16,0.91
2018-11-01 07:41:16 UTC,69969,1075.2,307.58,51.73,4.62,1.93,0.4,1.93,0.4
2018-11-01 07:42:36 UTC,69970,1075.27,296.67,34.87,2.76,1.27,0.38,1.27,0.38
2018-11-01 07:43:56 UTC,69971,1158.34,326.77,49.52,4.05,1.2,0.38,1.2,0.38
2018-11-01 07:45:16 UTC,69972,1067.73,301.84,40.8,2.4,0.67,0.38,0.67,0.38
2018-11-01 07:46:36 UTC,69973,1002.89,286.45,39.95,3.34,0.73,0.73,0.73,0.73
2018-11-01 07:47:56 UTC,69974,1039.3,295.48,35.04,5.13,2.04,0.73,2.04,0.73
2018-11-01 07:49:16 UTC,69975,1003.23,283.43,37.2,3.02,0.95,0.5,0.95,0.5
2018-11-01 07:50:36 UTC,69976,973.47,269.83,39.49,1.94,0.7,0.36,0.7,0.36
2018-11-01 07:51:56 UTC,69977,1018.36,292.45,35.68,3.82,0.34,0.36,0.34,0.36
2018-11-01 07:53:16 UTC,69978,987.19,288.87,32.71,5.87,1.15,0.75,1.15,0.75
2018-11-01 07:54:36 UTC,69979,935.66,260.68,24.61,2.27,1.07,0.66,1.07,0.66
2018-11-01 07:55:56 UTC,69980,1038.06,294.75,44.94,4.69,1.44,0.71,1.44,0.71
2018-11-01 07:57:16 UTC,69981,1069.84,304.52,40.2,2.25,1.05,0.05,1.05,0.05
2018-11-01 07:58:36 UTC,69982,1026.19,289.38,34.47,2.19,1.47,0.83,1.47,0.83
2018-11-01 07:59:56 UTC,69983,1033.87,286.16,31.87,2.4,0.78,0.11,0.78,0.11
2018-11-01 08:01:16 UTC,69984,1043.87,298.28,32.98,5.53,1.32,0.87,1.32,0.87
2018-11-01 08:02:36 UTC,69985,1023,297.11,40.8,3,1.56,0.27,1.56,0.27
2018-11-01 08:03:56 UTC,69986,988.76,279.57,37.8,3.48,1.15,0.52,1.15,0.52
2018-11-01 08:05:16 UTC,69987,1020.48,292.32,33.73,2.73,1.43,0.41,1.43,0.41
2018-11-01 08:06:36 UTC,69988,1078.96,295.91,35.24,2.67,1.09,0.59,1.09,0.59
2018-11-01 08:07:56 UTC,69989,1085.13,300.09,33.27,4.53,0.56,0.24,0.56,0.24
2018-11-01 08:09:16 UTC,69990,1055.53,293.89,45.6,2.22,0.36,0.11,0.36,0.11
2018-11-01 08:10:36 UTC,69991,1082.61,304.61,43.8,2.78,0.85,0.85,0.85,0.85
2018-11-01 08:11:56 UTC,69992,1100.87,316.6,39.04,2.84,1.16,0.53,1.16,0.53
2018-11-01 08:13:16 UTC,69993,1112.43,320.04,47.36,2.96,1.04,0.15,1.04,0.15
2018-11-01 08:14:36 UTC,69994,1095.68,315.18,44.77,2.68,0.75,0.15,0.75,0.15
2018-11-01 08:15:56 UTC,69995,1126.69,317.71,43.4,5.62,1.42,0.15,1.42,0.15
2018-11-01 08:17:16 UTC,69996,1065.68,301,32.5,3.27,0.68,0.36,0.68,0.36
2018-11-01 08:18:36 UTC,69997,1083.31,307.67,44.58,4.98,2.6,0.9,2.6,0.9
2018-11-01 08:19:56 UTC,69998,1154.8,327.09,51.66,5.5,1.14,0.48,1.14,0.48
2018-11-01 08:21:16 UTC,69999,1084.79,311.36,54.62,5.23,2.15,0.72,2.15,0.72
2018-11-01 08:22:36 UTC,70000,1060.93,307.18,37.11,2.18,0.42,0.72,0.42,0.72
2018-11-01 08:23:56 UTC,70001,1121.49,320.11,41.17,1.55,0.81,0.26,0.81,0.26
2018-11-01 08:25:16 UTC,70002,1159,326.22,39.4,3.64,1.38,0.71,1.38,0.71
2018-11-01 08:26:36 UTC,70003,1194.26,333.57,48.59,7.17,2.35,1.07,2.35,1.07
2018-11-01 08:27:56 UTC,70004,1178.8,320.07,37.8,2.95,1.02,0.43,1.02,0.43
2018-11-01 08:29:16 UTC,70005,1208.61,337.26,47.85,2.09,1.33,0.33,1.33,0.33
2018-11-01 08:30:36 UTC,70006,1171.93,326.33,45.24,2.51,0.82,0.31,0.82,0.31
2018-11-01 08:31:56 UTC,70007,1074.73,304.4,31.38,1.8,0.56,0.16,0.56,0.16
2018-11-01 08:33:16 UTC,70008,1150.11,326.07,43.17,3.59,0.26,0.26,0.26,0.26
2018-11-01 08:34:36 UTC,70009,1130.4,319.29,33.11,2.58,0.96,0.26,0.96,0.26
2018-11-01 08:35:56 UTC,70010,1110.32,318.57,42.98,3.34,1.02,0.26,1.02,0.26
2018-11-01 08:37:16 UTC,70011,1149.68,321.77,34.09,5.98,2.32,0.26,2.32,0.26
2018-11-01 08:38:36 UTC,70012,1061.06,300.33,43.08,4.87,1.21,0.92,1.21,0.92
2018-11-01 08:39:56 UTC,70013,1165.5,321.34,48.36,5.3,2.02,0.57,2.02,0.57
2018-11-01 08:41:16 UTC,70014,1059.75,304.23,43.02,2.42,1.21,0.19,1.21,0.19
2018-11-01 08:42:36 UTC,70015,1042.64,292.2,38.52,2.86,0.59,0.2,0.59,0.2
2018-11-01 08:43:56 UTC,70016,1117.17,317.11,37.2,3.24,0.89,0.2,0.89,0.2
2018-11-01 08:45:16 UTC,70017,1075.93,306.2,42.02,5.22,1.13,0.2,1.13,0.2
2018-11-01 08:46:36 UTC,70018,1130.02,323.63,36.91,3.61,0.65,0.2,0.65,0.2
2018-11-01 08:47:56 UTC,70019,1218,351.4,52.36,6.27,1.71,0.51,1.71,0.51
2018-11-01 08:49:16 UTC,70020,1174.19,339.58,49.29,3.5,1.5,0.4,1.5,0.4
2018-11-01 08:50:36 UTC,70021,1122.48,308.75,44.39,5.14,1.48,0.25,1.48,0.25
2018-11-01 08:51:56 UTC,70022,1151.49,319.7,42.79,3.68,1.06,0.3,1.06,0.3
2018-11-01 08:53:16 UTC,70023,1131.82,317.27,43.8,3.73,0.64,0.3,0.64,0.3
2018-11-01 08:54:36 UTC,70024,1140.77,314.98,41.36,2.47,1.26,0.36,1.26,0.36
2018-11-01 08:55:56 UTC,70025,1140.4,310.18,49.18,6.31,2.42,1.4,2.42,1.4
2018-11-01 08:57:16 UTC,70026,1096.96,308.87,41.33,2.78,1.02,0.24,1.02,0.24
2018-11-01 08:58:36 UTC,70027,1199.93,337.11,51.16,3.64,1.16,0.6,1.16,0.6
2018-11-01 08:59:56 UTC,70028,1195.53,335.2,36.27,1.53,0.93,0.69,0.93,0.69
2018-11-01 09:01:16 UTC,70029,1150.2,329.76,37.89,4.64,0.47,0.13,0.47,0.13
2018-11-01 09:02:36 UTC,70030,1215,343.64,36.02,4.44,1.49,0.24,1.49,0.24
2018-11-01 09:03:56 UTC,70031,1305.65,364.76,44.46,5.41,2.07,0.54,2.07,0.54
2018-11-01 09:05:16 UTC,70032,1252.02,358.57,43.32,2.7,0.7,0.45,0.7,0.45
2018-11-01 09:06:36 UTC,70033,1237,338.71,60.56,4.29,1.1,0.5,1.1,0.5
2018-11-01 09:07:56 UTC,70034,1268.05,350.5,45.45,4.18,1.93,0.93,1.93,0.93
2018-11-01 09:09:16 UTC,70035,1270.88,355.46,50.88,4.31,1.02,0.25,1.02,0.25
2018-11-01 09:10:36 UTC,70036,1253.11,344.66,50.41,2.98,0.98,0.27,0.98,0.27
2018-11-01 09:11:56 UTC,70037,1267.96,363.85,39.22,4.07,0.63,0.59,0.63,0.59
2018-11-01 09:13:16 UTC,70038,1225.73,356.42,48.71,3.58,0.93,0.27,0.93,0.27
2018-11-01 09:14:36 UTC,70039,1231.7,341.54,40.35,3.7,1.28,0.26,1.28,0.26
2018-11-01 09:15:56 UTC,70040,1170.27,339,47.69,2.82,1,0.53,1,0.53
2018-11-01 09:17:16 UTC,70041,1294.8,371.78,56.64,5.02,2.38,0.24,2.38,0.24
2018-11-01 09:18:36 UTC,70042,1180.5,330.93,43.67,5.46,1.48,0.39,1.48,0.39
2018-11-01 09:19:56 UTC,70043,1346.25,379.89,51.45,2.73,0.3,0.39,0.3,0.39
2018-11-01 09:21:16 UTC,70044,1114.21,314.26,45.62,3.77,1.83,0.66,1.83,0.66
2018-11-01 09:22:36 UTC,70045,1121.11,318.23,43.41,4.34,0.86,0.66,0.86,0.66
2018-11-01 09:23:56 UTC,70046,1194.25,326.33,40.02,4.04,1.02,0.66,1.02,0.66
2018-11-01 09:25:16 UTC,70047,1167.75,328.66,46.57,4.84,1.45,0.61,1.45,0.61
2018-11-01 09:26:36 UTC,70048,1274.17,352.94,46.6,4.13,1.04,0.53,1.04,0.53
2018-11-01 09:27:56 UTC,70049,1207.33,344.71,46.78,3.71,0.93,0.53,0.93,0.53
2018-11-01 09:29:16 UTC,70050,1155.91,325.93,43.17,3.2,0.24,0.24,0.24,0.24
2018-11-01 09:30:36 UTC,70051,1183.6,330.71,42.16,3.24,1.64,0.24,1.64,0.24
2018-11-01 09:31:56 UTC,70052,1249.67,354.44,50.13,8,2.38,1.62,2.38,1.62
2018-11-01 09:33:16 UTC,70053,1258.5,353.67,46.22,6.24,1.83,0.52,1.83,0.52
2018-11-01 09:34:36 UTC,70054,1236.82,346.11,50.55,4.09,0.91,0.66,0.91,0.66
2018-11-01 09:35:56 UTC,70055,1140.88,316.15,38.63,2.83,0.35,0.31,0.35,0.31
2018-11-01 09:37:16 UTC,70056,1150.16,323.18,37.93,2.02,1.16,0.31,1.16,0.31
2018-11-01 09:38:36 UTC,70057,1213.25,335.63,39.75,3.67,1.04,0.79,1.04,0.79
2018-11-01 09:39:56 UTC,70058,1248.55,356.23,53.89,3.7,0.89,0.5,0.89,0.5
2018-11-01 09:41:16 UTC,70059,1032.26,298.33,37.67,3.83,0.5,0.5,0.5,0.5
2018-11-01 09:42:36 UTC,70060,1134.13,325.02,45,2.42,0.91,0.33,0.91,0.33
2018-11-01 09:43:56 UTC,70061,1103.87,311.52,44.02,3.54,1.57,0.15,1.57,0.15
2018-11-01 09:45:17 UTC,70062,1097.27,304.22,34.96,1.84,0.27,0.27,0.27,0.27
2018-11-01 09:46:36 UTC,70063,1175.73,334.58,41.27,3.33,1.16,0.71,1.16,0.71
2018-11-01 09:47:56 UTC,70064,1196.93,341.18,43.47,5.16,1.73,0.33,1.73,0.33
2018-11-01 09:49:16 UTC,70065,1196.25,332.2,51.48,2.27,0.82,0.41,0.82,0.41
2018-11-01 09:50:36 UTC,70066,1138.44,328.94,54.9,3.92,0.5,0.5,0.5,0.5
2018-11-01 09:51:56 UTC,70067,1204.3,345.18,50.16,3.25,1.36,0.5,1.36,0.5
2018-11-01 09:53:16 UTC,70068,1146.45,335.26,48.23,2.36,1.51,0.77,1.51,0.77
2018-11-01 09:54:36 UTC,70069,1164.67,322.44,46.2,2.36,0.27,0.77,0.27,0.77
2018-11-01 09:55:56 UTC,70070,1119.26,319.87,40.15,3.43,1.07,0.26,1.07,0.26
2018-11-01 09:57:16 UTC,70071,1234.8,361.22,45.89,6,2.8,1.51,2.8,1.51
2018-11-01 09:58:36 UTC,70072,1081.13,302.56,39.13,4.27,1.67,0.24,1.67,0.24
2018-11-01 09:59:56 UTC,70073,1152.2,321.33,43.78,3.07,2.7,0.83,2.7,0.83
2018-11-01 10:01:16 UTC,70074,1070.93,309.89,47.14,2.8,0.91,0.3,0.91,0.3
2018-11-01 10:02:36 UTC,70075,1200.38,345.29,48.79,5.96,0.65,0.25,0.65,0.25
2018-11-01 10:03:56 UTC,70076,1105.64,318.39,46.59,5.27,0.5,0.5,0.5,0.5
2018-11-01 10:05:16 UTC,70077,1170.64,330.49,47.02,3.32,0.85,0.23,0.85,0.23
2018-11-01 10:06:36 UTC,70078,1194.13,332.73,40.16,3.69,1.31,0.51,1.31,0.51
2018-11-01 10:07:57 UTC,70079,1118.35,319.89,34.61,3.89,1.43,0.8,1.43,0.8
2018-11-01 10:09:16 UTC,70080,1126.16,314.09,43.3,5.36,2.05,0.59,2.05,0.59
2018-11-01 10:10:36 UTC,70081,1176.8,339.49,48.11,4.78,2.58,1.02,2.58,1.02
2018-11-01 10:11:56 UTC,70082,1118.11,316.38,47.17,5.3,0.96,0.68,0.96,0.68
2018-11-01 10:13:16 UTC,70083,1070.25,319.39,35.18,6.8,2.09,0.32,2.09,0.32
2018-11-01 10:14:36 UTC,70084,1126.94,330.29,55.71,4.62,0.31,0.32,0.31,0.32
2018-11-01 10:15:56 UTC,70085,1104,312.89,44.66,3.02,0.52,0.32,0.52,0.32
2018-11-01 10:17:16 UTC,70086,1254.65,355.39,41.65,2.46,1.3,0.7,1.3,0.7
2018-11-01 10:18:36 UTC,70087,1110.73,326.76,43.84,3.91,0.82,0.7,0.82,0.7
2018-11-01 10:19:56 UTC,70088,1046.41,298.2,41.8,3.52,1.15,0.67,1.15,0.67
2018-11-01 10:21:16 UTC,70089,1111.27,305.36,44.58,3.98,0.67,0.67,0.67,0.67
2018-11-01 10:22:36 UTC,70090,1052.53,300.31,50.64,9.56,3.16,0.67,3.16,0.67
2018-11-01 10:23:56 UTC,70091,1145.93,326.13,34.35,2.11,1.2,0.65,1.2,0.65
2018-11-01 10:25:16 UTC,70092,1126.91,317.5,40,6.36,2.25,0.82,2.25,0.82
2018-11-01 10:26:36 UTC,70093,1154.75,325.67,49.46,4.9,2.12,0.79,2.12,0.79
2018-11-01 10:27:56 UTC,70094,1064.8,296.25,41.57,2.95,1.16,0.79,1.16,0.79
2018-11-01 10:29:16 UTC,70095,1050.96,300.45,49.02,3.72,1.68,0.79,1.68,0.79
2018-11-01 10:30:36 UTC,70096,1088,308.51,40.42,2.64,0.42,0.79,0.42,0.79
2018-11-01 10:31:56 UTC,70097,1008.52,289.85,37.83,2.8,1.52,0.74,1.52,0.74
2018-11-01 10:33:16 UTC,70098,1093.8,308.56,38.42,5.2,1.91,0.64,1.91,0.64
2018-11-01 10:34:36 UTC,70099,1043.11,303.02,38,2.89,0.25,0.64,0.25,0.64
2018-11-01 10:35:56 UTC,70100,1145.94,322.81,46.38,3.11,1.15,0.45,1.15,0.45
2018-11-01 10:37:16 UTC,70101,997.09,287.57,34.98,2.55,1.82,0.86,1.82,0.86
2018-11-01 10:38:36 UTC,70102,1139,323.58,47.44,6.12,3.46,0.69,3.46,0.69
2018-11-01 10:39:56 UTC,70103,1122.07,322.3,49.39,3.43,1.18,0.8,1.18,0.8
2018-11-01 10:41:16 UTC,70104,1028.41,290,39.26,3.78,1.2,0.72,1.2,0.72
2018-11-01 10:42:36 UTC,70105,1025.39,293.36,38.16,4.93,1.3,0.64,1.3,0.64
2018-11-01 10:43:56 UTC,70106,1118.6,310.67,35.87,3.71,1.93,0.64,1.93,0.64
2018-11-01 10:45:16 UTC,70107,1086.2,303,38.72,2.76,0.7,0.41,0.7,0.41
2018-11-01 10:46:36 UTC,70108,1108.16,308.27,36.25,5.02,2,0.61,2,0.61
2018-11-01 10:47:56 UTC,70109,1151.02,323.71,46.37,4.18,1.65,0.08,1.65,0.08
2018-11-01 10:49:16 UTC,70110,1021.84,293.84,38,2.7,0.59,0.25,0.59,0.25
2018-11-01 10:50:36 UTC,70111,1019.75,297.67,43.5,5.48,0.9,0.25,0.9,0.25
2018-11-01 10:51:56 UTC,70112,962.66,278.34,31.5,3.52,0.64,0.41,0.64,0.41
2018-11-01 10:53:16 UTC,70113,1103.74,315.72,39,3.22,1.57,0.41,1.57,0.41
2018-11-01 10:54:36 UTC,70114,1030.23,283.59,34.77,1.2,0.34,0.41,0.34,0.41
2018-11-01 10:55:56 UTC,70115,1012.87,282.56,35.84,4.09,2.02,1,2.02,1
2018-11-01 10:57:16 UTC,70116,1038,296.09,42.83,5.67,2.35,1.04,2.35,1.04
2018-11-01 10:58:36 UTC,70117,1034.93,293.8,43.27,4.23,1.02,0.36,1.02,0.36
2018-11-01 10:59:56 UTC,70118,1021.81,286,42.15,3.67,1.67,0.15,1.67,0.15
2018-11-01 11:01:16 UTC,70119,956.66,270.36,35.3,3.64,1.82,0.84,1.82,0.84
2018-11-01 11:02:36 UTC,70120,1110.45,306.47,38.57,3.53,2.26,1.02,2.26,1.02
2018-11-01 11:03:56 UTC,70121,1021.27,298.31,51.47,2.96,0.49,0.36,0.49,0.36
2018-11-01 11:05:16 UTC,70122,1008.98,284.91,42.7,3.91,1.13,0.39,1.13,0.39
2018-11-01 11:06:36 UTC,70123,1009.33,288.78,40.38,3.6,0.89,0.39,0.89,0.39
2018-11-01 11:07:56 UTC,70124,942,267.67,34.58,4.4,2.12,0.35,2.12,0.35
2018-11-01 11:09:16 UTC,70125,947.73,256.09,34.93,3.57,0.98,0.64,0.98,0.64
2018-11-01 11:10:36 UTC,70126,945.06,264.19,29.94,2.53,0.6,0.26,0.6,0.26
2018-11-01 11:11:56 UTC,70127,945.27,263.09,38.62,4.53,0.98,0.36,0.98,0.36
2018-11-01 11:13:16 UTC,70128,937.96,267.98,31.09,1.28,0.26,0.26,0.26,0.26
2018-11-01 11:14:36 UTC,70129,885.53,245.93,30.82,2.67,0.64,0.4,0.64,0.4
2018-11-01 11:15:56 UTC,70130,951.07,267.23,32.98,3.23,1.93,0.77,1.93,0.77
2018-11-01 11:17:16 UTC,70131,912.64,261.26,35.83,2.79,0.57,0.38,0.57,0.38
2018-11-01 11:18:36 UTC,70132,934.43,250.86,35.2,2,0.7,0.38,0.7,0.38
2018-11-01 11:19:56 UTC,70133,955.43,260.37,44.72,3.85,0.46,0.38,0.46,0.38
2018-11-01 11:21:16 UTC,70134,913.93,261.51,42.47,4.11,1.22,0.24,1.22,0.24
2018-11-01 11:22:36 UTC,70135,1029,289.07,39.37,2.41,0.74,0.37,0.74,0.37
2018-11-01 11:23:56 UTC,70136,929.73,264.67,38.53,5.09,2.16,0.87,2.16,0.87
2018-11-01 11:25:16 UTC,70137,913.33,259.98,37.73,3.91,0.89,0.24,0.89,0.24
2018-11-01 11:26:36 UTC,70138,845.15,237.83,33.2,4.26,0.91,0.3,0.91,0.3
2018-11-01 11:27:56 UTC,70139,953.8,271.95,36.14,1.41,0.25,0.3,0.25,0.3
2018-11-01 11:29:16 UTC,70140,1042.5,294.23,38,1.75,0.46,0.15,0.46,0.15
2018-11-01 11:30:36 UTC,70141,952.36,275.8,39.48,6.25,1.57,0.52,1.57,0.52
2018-11-01 11:31:56 UTC,70142,888.51,246.43,32.13,2.89,1.85,0.62,1.85,0.62
2018-11-01 11:33:16 UTC,70143,926,258.51,40.58,3.02,0.6,0.62,0.6,0.62
2018-11-01 11:34:36 UTC,70144,962.48,269.5,33.28,2.09,0.78,0.52,0.78,0.52
2018-11-01 11:35:56 UTC,70145,903.67,252.02,41.16,4.67,2.11,0.8,2.11,0.8
2018-11-01 11:37:16 UTC,70146,868.84,240.75,29.36,2.98,1.02,0.57,1.02,0.57
2018-11-01 11:38:36 UTC,70147,868.98,247.09,36.81,2.85,1.23,0.38,1.23,0.38
2018-11-01 11:39:56 UTC,70148,901.84,245.36,36.95,5.61,2.11,1.82,2.11,1.82
2018-11-01 11:41:16 UTC,70149,913.09,244.72,36.96,4.77,0.28,0.28,0.28,0.28
2018-11-01 11:42:36 UTC,70150,907.13,254.2,33.93,3.42,0.82,0.27,0.82,0.27
2018-11-01 11:43:56 UTC,70151,933.59,258.09,27.8,1.52,0.5,0.27,0.5,0.27
2018-11-01 11:45:16 UTC,70152,868.8,238.62,31,2.24,1.53,0.36,1.53,0.36
2018-11-01 11:46:36 UTC,70153,908.47,255.11,34,1.07,0.44,0.44,0.44,0.44
